"","CountryID","IDSCHOOL","IDSTUD","Gender","Num_of_Books","Born_in_Country","EmotionalFactor","MathematicalTendencyFactor","ses","y"
"3260","792","5148.T","51480202","1","1","2","0.409462789731747","-0.692046739754906","10",387.733526
"3261","792","5148.T","51480203","2","3","2","0.24085384379459","0.529767030123348","14",550.515554
"3262","792","5148.T","51480204","1","2","2","1.00820995076028","-0.999723185181586","12",425.456344
"3263","792","5148.T","51480205","1","1","2","1.1565701471621","-1.30524357079554","12",380.61923
"3264","792","5148.T","51480206","1","3","2","0.647624681847419","1.2938750365579","14",568.6539
"3265","792","5148.T","51480207","1","1","2","-1.57619855425993","-1.60704838400068","12",434.766778
"3266","792","5148.T","51480208","1","3","2","-3.6805475149497","0.433438193015528","9",339.23024
"3268","792","5148.T","51480211","1","4","2","0.188415483378949","-0.942721547378559","12",478.022574
"3270","792","5148.T","51480213","1","1","2","0.647624681847419","1.2938750365579","10",585.14761
"3271","792","5148.T","51480214","1","1","2","-1.17177113428265","-1.28227308874309","11",494.85986
"3272","792","5148.T","51480215","1","2","2","-0.56266771285953","-0.483216787062781","11",457.976516
"3273","792","5148.T","51480216","1","2","2","0.734824216428405","0.662924384252579","12",511.846326
"3274","792","5148.T","51480218","1","2","2","0.599079077436591","0.681019766952664","11",480.885768
"3275","792","5148.T","51480219","1","2","2","0.815497033480785","-0.68895317013766","14",461.303296
"3276","792","5148.T","51480220","2","1","2","0.647624681847419","1.2938750365579","12",416.380004
"3277","792","5148.T","51480221","1","1","2","0.863875243013571","-0.22938207966949","13",445.865278
"3278","792","5148.T","51480222","1","1","2","0.355976186876944","0.247840335970492","13",554.998578
"3280","792","5148.T","51480224","1","4","2","-0.0768278874168475","-0.424112872572661","12",443.476572
"3281","792","5148.T","51480226","2","2","2","-0.339463335879891","0.588040203459567","11",574.056554
"3283","792","5148.T","51480228","2","2","2","0.160570484160331","-0.0304263226229752","12",581.838098
"3284","792","5148.T","51480229","2","3","2","0.534716724794901","-0.30501333330938","11",343.881306
"3285","792","5148.T","51480230","1","1","2","0.788148563690072","0.151933422667833","11",536.600162
"3286","792","5148.T","51480231","2","3","2","0.634593094782597","0.504535823672148","13",546.924374
"3287","792","5148.T","51480232","2","1","2","0.78404413093961","-0.316684216361665","12",372.214656
"3288","792","5148.T","51480234","1","2","2","0.0593294814658995","-0.740997491263129","11",471.972734
"3289","792","5148.T","51480236","1","2","2","-0.0423375116027156","-1.47405964391065","14",521.861706
"3290","792","5148.T","51480237","1","2","2","0.547916807658125","0.521550900597486","9",520.185328
"3291","792","5148.T","51480238","2","2","2","0.372072120266574","1.3423678142583","13",629.142314
"3292","792","5148.T","51480239","2","1","2","-3.28006671979248","-0.316988027925401","11",372.542948
"3294","792","5148.T","51480242","2","1","2","-0.694269886119412","-1.22185789849462","9",518.055398
"3295","792","5148.T","51480243","2","2","2","-0.781611318509657","0.460743801812392","12",523.15595
"3296","792","5148.T","51480244","1","1","2","0.56493178630794","1.3150770744977","10",484.356464
"3297","792","5148.T","51480245","1","2","2","0.612240876398055","0.394738065744805","14",482.53517
"3299","792","5149.T","51490202","1","2","2","0.399269128318009","0.792216710134765","14",559.641216
"3300","792","5149.T","51490203","1","2","2","0.553389386731344","1.30814410318963","14",629.754634
"3301","792","5149.T","51490204","1","2","2","0.39326203147112","1.32048992415455","16",504.199506
"3302","792","5149.T","51490205","1","2","2","0.0387081090735231","0.34837095438737","15",551.4745
"3303","792","5149.T","51490206","1","3","2","-0.843517467911171","-0.38492156027619","14",599.5588
"3304","792","5149.T","51490207","1","5","2","0.647624681847419","1.2938750365579","14",616.90924
"3305","792","5149.T","51490208","1","2","2","0.388825673706323","0.827213796843291","12",606.562642
"3306","792","5149.T","51490210","1","2","2","-0.902412799732268","1.22865611709235","15",528.238386
"3307","792","5149.T","51490211","1","3","2","0.140966132054405","0.895622456893242","13",616.175808
"3308","792","5149.T","51490212","1","1","2","0.701052691746447","0.879402906434051","13",615.498174
"3309","792","5149.T","51490213","1","5","2","0.524929224929334","1.18028981579771","14",680.210562
"3310","792","5149.T","51490214","1","2","2","-2.2839070274452","-0.894220260557849","15",525.874846
"3311","792","5149.T","51490215","1","2","2","-0.354321144554858","0.719671773748743","15",578.829082
"3313","792","5149.T","51490219","1","2","2","0.504644450993606","1.29543702793848","14",600.26166
"3314","792","5149.T","51490220","1","3","2","-0.146327321628606","0.299058004573248","13",549.494574
"3315","792","5149.T","51490221","1","3","2","0.565764452819486","0.631419031808114","14",591.366846
"3316","792","5149.T","51490222","1","1","2","0.53529499622856","1.30516652346643","15",608.930756
"3317","792","5149.T","51490224","1","4","2","-3.52272976938943","-1.56074141225249","16",580.648596
"3318","792","5149.T","51490226","1","4","2","-1.03440249657948","-0.467398027265608","15",571.552056
"3319","792","5149.T","51490227","1","3","2","0.259742434647715","1.35365930116683","14",597.657478
"3320","792","5149.T","51490229","1","4","2","0.647624681847419","1.2938750365579","16",611.697202
"3321","792","5149.T","51490230","1","3","2","-2.74025836366793","-1.76830297576842","13",522.617348
"3322","792","5149.T","51490231","1","2","2","-1.02562249192468","-0.610506535817961","14",500.415204
"3323","792","5149.T","51490232","1","5","2","0.651560910375057","0.989720644321118","14",513.70207
"3324","792","5149.T","51490234","1","2","2","0.0858777863920259","0.714459252792975","14",642.293026
"3325","792","5149.T","51490235","1","4","2","0.647624681847419","1.2938750365579","12",597.435726
"3327","792","5149.T","51490237","1","2","2","0.26179789833631","-0.627708902439444","14",473.922906
"3329","792","5149.T","51490240","1","4","2","-0.891253927101463","0.631377398224564","14",720.891124
"3330","792","5150.T","51500102","2","1","2","0.451988567664955","1.30634589733589","11",501.63546
"3331","792","5150.T","51500106","2","1","2","0.361374459770597","0.0798087136455667","15",666.900698
"3332","792","5150.T","51500107","2","1","2","-0.195853420610401","-0.845025178466207","11",581.782552
"3333","792","5150.T","51500108","2","4","2","0.738088699606972","-0.200548711933239","12",476.124726
"3334","792","5150.T","51500109","2","2","2","-3.26673209707248","-1.36379302551307","12",486.742062
"3335","792","5150.T","51500110","2","1","2","0.69867682154965","0.357994845404825","11",485.786096
"3336","792","5150.T","51500112","2","3","2","0.664210454220158","0.277755954747439","10",620.721066
"3337","792","5150.T","51500114","2","2","2","0.647624681847419","1.2938750365579","14",604.395794
"3338","792","5150.T","51500115","2","2","2","0.647624681847419","1.2938750365579","14",629.980018
"3339","792","5150.T","51500116","2","2","2","-0.0321267931162404","-0.767131362515364","9",452.827418
"3341","792","5150.T","51500118","2","3","2","0.744261980186648","-1.20638179201052","16",599.897436
"3342","792","5150.T","51500120","2","2","2","0.175107761619769","1.1725571971547","13",604.464278
"3343","792","5150.T","51500121","2","1","2","0.624132489819294","-0.354104555316959","11",537.851792
"3345","792","5150.T","51500123","2","1","2","-1.03094091475251","-0.725695389392121","14",435.621256
"3346","792","5150.T","51500124","2","1","2","0.626861805872447","-0.0345896080122116","12",428.752342
"3347","792","5151.T","51511101","1","2","2","0.582412643786598","1.29803199015056","12",504.457334
"3349","792","5151.T","51511103","1","2","2","-0.323427211035949","1.46130013611668","9",493.2742
"3350","792","5151.T","51511106","1","1","2","-0.406931398323849","-0.0136897466770829","10",372.94122
"3351","792","5151.T","51511107","1","2","2","0.558659108069387","-0.568256825273269","12",622.59994
"3352","792","5151.T","51511109","2","1","2","0.58848377489666","0.659071457084762","11",601.61857
"3354","792","5151.T","51511111","1","2","2","0.494261398924464","0.716463477526648","11",537.372254
"3355","792","5151.T","51511112","2","2","2","0.230809459340824","-0.457020650506653","10",492.65372
"3357","792","5151.T","51511115","1","4","2","0.487936325527028","0.389856423666777","14",479.913816
"3358","792","5151.T","51511116","2","1","1","-2.20524400191477","-0.330329548981727","11",338.360394
"3359","792","5151.T","51511117","1","1","2","0.190268975265239","-0.163578043646912","12",430.984792
"3360","792","5151.T","51511118","2","3","2","0.647624681847419","1.2938750365579","13",548.237236
"3361","792","5151.T","51511119","2","1","2","-3.00066756213109","-1.48430740889489","13",446.068188
"3362","792","5151.T","51511120","2","3","2","-0.803013700098923","0.468137929360102","13",352.212142
"3364","792","5151.T","51511123","2","3","2","0.737049474490222","0.0522577468414289","13",385.799336
"3365","792","5151.T","51511124","2","5","2","0.734824216428405","0.662924384252579","11",517.17988
"3366","792","5151.T","51511125","1","2","2","0.9793065421008","-1.11719304631289","15",443.526232
"3367","792","5151.T","51511126","1","1","2","0.142479134773927","-0.389596453898012","13",441.60933
"3368","792","5151.T","51511127","1","1","1","-1.13945032303483","0.0613954939883496","9",470.221608
"3370","792","5152.T","51520601","1","4","2","-0.123799743022329","0.952941414132289","16",588.002644
"3371","792","5152.T","51520602","2","5","2","-2.31521725542833","0.889826798642552","16",631.53856
"3372","792","5152.T","51520603","2","4","2","0.647624681847419","1.2938750365579","15",715.114066
"3373","792","5152.T","51520604","1","4","2","0.287337711257602","0.979659387648699","16",671.334882
"3374","792","5152.T","51520606","2","4","2","-0.924409449508098","0.276427804418105","16",636.348786
"3375","792","5152.T","51520607","1","3","2","0.582412643786598","1.29803199015056","16",707.904826
"3376","792","5152.T","51520608","1","4","2","0.582412643786598","1.29803199015056","15",701.124514
"3377","792","5152.T","51520609","2","3","2","0.769206938979122","0.841515501901734","15",575.972984
"3378","792","5152.T","51520610","2","4","2","-1.34806139278234","-0.678331516908327","16",614.170068
"3379","792","5152.T","51520611","2","4","2","0.0248965901942943","0.846552241779766","16",676.703156
"3380","792","5152.T","51520612","2","5","2","0.00339632020553407","0.322281997398481","16",640.459978
"3381","792","5152.T","51520614","1","5","2","-0.669529315679145","0.258493249351422","16",621.12106
"3382","792","5152.T","51520615","1","5","2","-2.01896611335329","0.0450241887300208","15",661.988884
"3384","792","5152.T","51520617","1","3","2","-1.55411042152619","1.49091960871965","16",702.286048
"3386","792","5152.T","51520619","1","2","2","0.53529499622856","1.30516652346643","16",687.93205
"3387","792","5152.T","51520620","1","5","2","0.289731760723106","1.29032613581492","16",695.023468
"3388","792","5152.T","51520622","2","4","2","-0.872442382445612","-0.541534554195778","15",621.500604
"3389","792","5153.T","51530201","2","3","2","0.647624681847419","1.2938750365579","11",550.38966
"3390","792","5153.T","51530202","1","2","2","-4.1011144054197","2.10422024197848","11",470.941422
"3392","792","5153.T","51530204","2","1","2","0.104202096633126","-0.858855165477134","12",503.88956
"3395","792","5153.T","51530208","2","1","2","1.11492952833181","-1.72040181465983","13",519.796638
"3396","792","5153.T","51530209","1","5","2","-1.29785191611256","-0.192347427212779","12",453.184718
"3398","792","5153.T","51530211","1","3","2","-0.212264242134326","0.457106723849645","11",643.773718
"3399","792","5153.T","51530212","1","1","2","0.65311595205283","0.6438169874578","10",426.487452
"3400","792","5153.T","51530213","1","5","2","0.761684667781615","0.146662778778183","12",586.582988
"3401","792","5153.T","51530215","1","2","2","-0.216511174799467","-0.738491439530346","12",466.543236
"3402","792","5153.T","51530216","1","3","2","-0.583239467640547","-1.08849703286836","11",470.951446
"3403","792","5154.T","51540101","1","1","2","0.647624681847419","1.2938750365579","11",580.523834
"3404","792","5154.T","51540103","2","2","2","0.335869410263328","1.38856676671312","10",488.535318
"3405","792","5154.T","51540104","2","2","2","-0.727761173624112","1.01247726623572","11",536.412764
"3406","792","5154.T","51540105","1","5","2","0.582412643786598","1.29803199015056","13",460.263256
"3407","792","5154.T","51540106","2","3","2","0.802168637221161","-0.379627364723274","11",489.099868
"3409","792","5154.T","51540108","2","2","2","0.723351361170918","0.912559534220573","11",458.051668
"3411","792","5154.T","51540111","2","1","2","0.416692105766591","-1.20037392693833","10",498.28638
"3413","792","5154.T","51540113","1","2","2","0.599835770273828","-1.0342596477865","12",430.110136
"3414","792","5154.T","51540114","1","1","2","-0.0925440884631253","-0.97771619675834","11",486.447218
"3415","792","5154.T","51540115","2","1","2","0.116497513817732","1.32495090417206","13",470.695582
"3416","792","5154.T","51540116","1","2","2","0.647624681847419","1.2938750365579","12",597.880788
"3417","792","5154.T","51540117","1","1","2","0.55339383638588","0.0992581234173248","11",502.884602
